/home/cw10108/ComputerArchitecture/pyrisc/sim/snurisc.py       -l 4 decode
Loading file decode
0 0x80000294: lui    sp, 0x80020000         # R[2] <- 0x80020000, pc_next=0x80000298
296 0x8000005c: andi   a5, a5, 15             # R[15] <- 0x00000005, pc_next=0x80000060
297 0x80000060: bne    a1, a5, 0x8000004c     # R[13] <- 0x80000064, pc_next=0x80000064
298 0x80000064: addi   a5, zero, 32           # R[15] <- 0x00000020, pc_next=0x80000068
299 0x80000068: blt    a2, a5, 0x8000003c     # R[21] <- 0x8000006c, pc_next=0x18000003c
300 0x8000003c: addi   a1, a1, 1              # R[11] <- 0x00000006, pc_next=0x80000040
301 0x80000040: addi   a5, zero, 16           # R[15] <- 0x00000010, pc_next=0x80000044
302 0x80000044: bge    a1, a5, 0x8000007c     # R[24] <- 0x80000048, pc_next=0x80000048
303 0x80000048: addi   a2, zero, -4           # R[12] <- 0xfffffffc, pc_next=0x8000004c
304 0x8000004c: addi   a2, a2, 4              # R[12] <- 0x00000000, pc_next=0x80000050
305 0x80000050: addi   a5, zero, 32           # R[15] <- 0x00000020, pc_next=0x80000054
306 0x80000054: bge    a2, a5, 0x80000064     # R[16] <- 0x80000058, pc_next=0x80000058
307 0x80000058: srl    a5, a0, a2             # R[15] <- 0x67205f48, pc_next=0x8000005c
308 0x8000005c: andi   a5, a5, 15             # R[15] <- 0x00000008, pc_next=0x80000060
309 0x80000060: bne    a1, a5, 0x8000004c     # R[13] <- 0x80000064, pc_next=0x18000004c
310 0x8000004c: addi   a2, a2, 4              # R[12] <- 0x00000004, pc_next=0x80000050
311 0x80000050: addi   a5, zero, 32           # R[15] <- 0x00000020, pc_next=0x80000054
312 0x80000054: bge    a2, a5, 0x80000064     # R[16] <- 0x80000058, pc_next=0x80000058
313 0x80000058: srl    a5, a0, a2             # R[15] <- 0x067205f4, pc_next=0x8000005c
314 0x8000005c: andi   a5, a5, 15             # R[15] <- 0x00000004, pc_next=0x80000060
315 0x80000060: bne    a1, a5, 0x8000004c     # R[13] <- 0x80000064, pc_next=0x18000004c
316 0x8000004c: addi   a2, a2, 4              # R[12] <- 0x00000008, pc_next=0x80000050
317 0x80000050: addi   a5, zero, 32           # R[15] <- 0x00000020, pc_next=0x80000054
318 0x80000054: bge    a2, a5, 0x80000064     # R[16] <- 0x80000058, pc_next=0x80000058
319 0x80000058: srl    a5, a0, a2             # R[15] <- 0x0067205f, pc_next=0x8000005c
320 0x8000005c: andi   a5, a5, 15             # R[15] <- 0x0000000f, pc_next=0x80000060
321 0x80000060: bne    a1, a5, 0x8000004c     # R[13] <- 0x80000064, pc_next=0x18000004c
322 0x8000004c: addi   a2, a2, 4              # R[12] <- 0x0000000c, pc_next=0x80000050
323 0x80000050: addi   a5, zero, 32           # R[15] <- 0x00000020, pc_next=0x80000054
324 0x80000054: bge    a2, a5, 0x80000064     # R[16] <- 0x80000058, pc_next=0x80000058
325 0x80000058: srl    a5, a0, a2             # R[15] <- 0x00067205, pc_next=0x8000005c
326 0x8000005c: andi   a5, a5, 15             # R[15] <- 0x00000005, pc_next=0x80000060
327 0x80000060: bne    a1, a5, 0x8000004c     # R[13] <- 0x80000064, pc_next=0x18000004c
328 0x8000004c: addi   a2, a2, 4              # R[12] <- 0x00000010, pc_next=0x80000050
329 0x80000050: addi   a5, zero, 32           # R[15] <- 0x00000020, pc_next=0x80000054
330 0x80000054: bge    a2, a5, 0x80000064     # R[16] <- 0x80000058, pc_next=0x80000058
331 0x80000058: srl    a5, a0, a2             # R[15] <- 0x00006720, pc_next=0x8000005c
332 0x8000005c: andi   a5, a5, 15             # R[15] <- 0x00000000, pc_next=0x80000060
333 0x80000060: bne    a1, a5, 0x8000004c     # R[13] <- 0x80000064, pc_next=0x18000004c
334 0x8000004c: addi   a2, a2, 4              # R[12] <- 0x00000014, pc_next=0x80000050
335 0x80000050: addi   a5, zero, 32           # R[15] <- 0x00000020, pc_next=0x80000054
336 0x80000054: bge    a2, a5, 0x80000064     # R[16] <- 0x80000058, pc_next=0x80000058
337 0x80000058: srl    a5, a0, a2             # R[15] <- 0x00000672, pc_next=0x8000005c
338 0x8000005c: andi   a5, a5, 15             # R[15] <- 0x00000002, pc_next=0x80000060
339 0x80000060: bne    a1, a5, 0x8000004c     # R[13] <- 0x80000064, pc_next=0x18000004c
340 0x8000004c: addi   a2, a2, 4              # R[12] <- 0x00000018, pc_next=0x80000050
341 0x80000050: addi   a5, zero, 32           # R[15] <- 0x00000020, pc_next=0x80000054
342 0x80000054: bge    a2, a5, 0x80000064     # R[16] <- 0x80000058, pc_next=0x80000058
343 0x80000058: srl    a5, a0, a2             # R[15] <- 0x00000067, pc_next=0x8000005c
344 0x8000005c: andi   a5, a5, 15             # R[15] <- 0x00000007, pc_next=0x80000060
345 0x80000060: bne    a1, a5, 0x8000004c     # R[13] <- 0x80000064, pc_next=0x18000004c
346 0x8000004c: addi   a2, a2, 4              # R[12] <- 0x0000001c, pc_next=0x80000050
347 0x80000050: addi   a5, zero, 32           # R[15] <- 0x00000020, pc_next=0x80000054
348 0x80000054: bge    a2, a5, 0x80000064     # R[16] <- 0x80000058, pc_next=0x80000058
349 0x80000058: srl    a5, a0, a2             # R[15] <- 0x00000006, pc_next=0x8000005c
350 0x8000005c: andi   a5, a5, 15             # R[15] <- 0x00000006, pc_next=0x80000060
351 0x80000060: bne    a1, a5, 0x8000004c     # R[13] <- 0x80000064, pc_next=0x80000064
352 0x80000064: addi   a5, zero, 32           # R[15] <- 0x00000020, pc_next=0x80000068
353 0x80000068: blt    a2, a5, 0x8000003c     # R[21] <- 0x8000006c, pc_next=0x18000003c
354 0x8000003c: addi   a1, a1, 1              # R[11] <- 0x00000007, pc_next=0x80000040
355 0x80000040: addi   a5, zero, 16           # R[15] <- 0x00000010, pc_next=0x80000044
356 0x80000044: bge    a1, a5, 0x8000007c     # R[24] <- 0x80000048, pc_next=0x80000048
357 0x80000048: addi   a2, zero, -4           # R[12] <- 0xfffffffc, pc_next=0x8000004c
358 0x8000004c: addi   a2, a2, 4              # R[12] <- 0x00000000, pc_next=0x80000050
359 0x80000050: addi   a5, zero, 32           # R[15] <- 0x00000020, pc_next=0x80000054
360 0x80000054: bge    a2, a5, 0x80000064     # R[16] <- 0x80000058, pc_next=0x80000058
361 0x80000058: srl    a5, a0, a2             # R[15] <- 0x67205f48, pc_next=0x8000005c
362 0x8000005c: andi   a5, a5, 15             # R[15] <- 0x00000008, pc_next=0x80000060
363 0x80000060: bne    a1, a5, 0x8000004c     # R[13] <- 0x80000064, pc_next=0x18000004c
364 0x8000004c: addi   a2, a2, 4              # R[12] <- 0x00000004, pc_next=0x80000050
365 0x80000050: addi   a5, zero, 32           # R[15] <- 0x00000020, pc_next=0x80000054
366 0x80000054: bge    a2, a5, 0x80000064     # R[16] <- 0x80000058, pc_next=0x80000058
367 0x80000058: srl    a5, a0, a2             # R[15] <- 0x067205f4, pc_next=0x8000005c
368 0x8000005c: andi   a5, a5, 15             # R[15] <- 0x00000004, pc_next=0x80000060
369 0x80000060: bne    a1, a5, 0x8000004c     # R[13] <- 0x80000064, pc_next=0x18000004c
370 0x8000004c: addi   a2, a2, 4              # R[12] <- 0x00000008, pc_next=0x80000050
371 0x80000050: addi   a5, zero, 32           # R[15] <- 0x00000020, pc_next=0x80000054
372 0x80000054: bge    a2, a5, 0x80000064     # R[16] <- 0x80000058, pc_next=0x80000058
373 0x80000058: srl    a5, a0, a2             # R[15] <- 0x0067205f, pc_next=0x8000005c
374 0x8000005c: andi   a5, a5, 15             # R[15] <- 0x0000000f, pc_next=0x80000060
375 0x80000060: bne    a1, a5, 0x8000004c     # R[13] <- 0x80000064, pc_next=0x18000004c
376 0x8000004c: addi   a2, a2, 4              # R[12] <- 0x0000000c, pc_next=0x80000050
377 0x80000050: addi   a5, zero, 32           # R[15] <- 0x00000020, pc_next=0x80000054
378 0x80000054: bge    a2, a5, 0x80000064     # R[16] <- 0x80000058, pc_next=0x80000058
379 0x80000058: srl    a5, a0, a2             # R[15] <- 0x00067205, pc_next=0x8000005c
380 0x8000005c: andi   a5, a5, 15             # R[15] <- 0x00000005, pc_next=0x80000060
381 0x80000060: bne    a1, a5, 0x8000004c     # R[13] <- 0x80000064, pc_next=0x18000004c
382 0x8000004c: addi   a2, a2, 4              # R[12] <- 0x00000010, pc_next=0x80000050
383 0x80000050: addi   a5, zero, 32           # R[15] <- 0x00000020, pc_next=0x80000054
384 0x80000054: bge    a2, a5, 0x80000064     # R[16] <- 0x80000058, pc_next=0x80000058
385 0x80000058: srl    a5, a0, a2             # R[15] <- 0x00006720, pc_next=0x8000005c
386 0x8000005c: andi   a5, a5, 15             # R[15] <- 0x00000000, pc_next=0x80000060
387 0x80000060: bne    a1, a5, 0x8000004c     # R[13] <- 0x80000064, pc_next=0x18000004c
388 0x8000004c: addi   a2, a2, 4              # R[12] <- 0x00000014, pc_next=0x80000050
389 0x80000050: addi   a5, zero, 32           # R[15] <- 0x00000020, pc_next=0x80000054
390 0x80000054: bge    a2, a5, 0x80000064     # R[16] <- 0x80000058, pc_next=0x80000058
391 0x80000058: srl    a5, a0, a2             # R[15] <- 0x00000672, pc_next=0x8000005c
392 0x8000005c: andi   a5, a5, 15             # R[15] <- 0x00000002, pc_next=0x80000060
393 0x80000060: bne    a1, a5, 0x8000004c     # R[13] <- 0x80000064, pc_next=0x18000004c
394 0x8000004c: addi   a2, a2, 4              # R[12] <- 0x00000018, pc_next=0x80000050
395 0x80000050: addi   a5, zero, 32           # R[15] <- 0x00000020, pc_next=0x80000054
396 0x80000054: bge    a2, a5, 0x80000064     # R[16] <- 0x80000058, pc_next=0x80000058
397 0x80000058: srl    a5, a0, a2             # R[15] <- 0x00000067, pc_next=0x8000005c
398 0x8000005c: andi   a5, a5, 15             # R[15] <- 0x00000007, pc_next=0x80000060
399 0x80000060: bne    a1, a5, 0x8000004c     # R[13] <- 0x80000064, pc_next=0x80000064
400 0x80000064: addi   a5, zero, 32           # R[15] <- 0x00000020, pc_next=0x80000068
401 0x80000068: blt    a2, a5, 0x8000003c     # R[21] <- 0x8000006c, pc_next=0x18000003c
402 0x8000003c: addi   a1, a1, 1              # R[11] <- 0x00000008, pc_next=0x80000040
403 0x80000040: addi   a5, zero, 16           # R[15] <- 0x00000010, pc_next=0x80000044
404 0x80000044: bge    a1, a5, 0x8000007c     # R[24] <- 0x80000048, pc_next=0x80000048
405 0x80000048: addi   a2, zero, -4           # R[12] <- 0xfffffffc, pc_next=0x8000004c
406 0x8000004c: addi   a2, a2, 4              # R[12] <- 0x00000000, pc_next=0x80000050
407 0x80000050: addi   a5, zero, 32           # R[15] <- 0x00000020, pc_next=0x80000054
408 0x80000054: bge    a2, a5, 0x80000064     # R[16] <- 0x80000058, pc_next=0x80000058
409 0x80000058: srl    a5, a0, a2             # R[15] <- 0x67205f48, pc_next=0x8000005c
410 0x8000005c: andi   a5, a5, 15             # R[15] <- 0x00000008, pc_next=0x80000060
411 0x80000060: bne    a1, a5, 0x8000004c     # R[13] <- 0x80000064, pc_next=0x80000064
412 0x80000064: addi   a5, zero, 32           # R[15] <- 0x00000020, pc_next=0x80000068
413 0x80000068: blt    a2, a5, 0x8000003c     # R[21] <- 0x8000006c, pc_next=0x18000003c
414 0x8000003c: addi   a1, a1, 1              # R[11] <- 0x00000009, pc_next=0x80000040
415 0x80000040: addi   a5, zero, 16           # R[15] <- 0x00000010, pc_next=0x80000044
416 0x80000044: bge    a1, a5, 0x8000007c     # R[24] <- 0x80000048, pc_next=0x80000048
417 0x80000048: addi   a2, zero, -4           # R[12] <- 0xfffffffc, pc_next=0x8000004c
418 0x8000004c: addi   a2, a2, 4              # R[12] <- 0x00000000, pc_next=0x80000050
419 0x80000050: addi   a5, zero, 32           # R[15] <- 0x00000020, pc_next=0x80000054
420 0x80000054: bge    a2, a5, 0x80000064     # R[16] <- 0x80000058, pc_next=0x80000058
421 0x80000058: srl    a5, a0, a2             # R[15] <- 0x67205f48, pc_next=0x8000005c
422 0x8000005c: andi   a5, a5, 15             # R[15] <- 0x00000008, pc_next=0x80000060
423 0x80000060: bne    a1, a5, 0x8000004c     # R[13] <- 0x80000064, pc_next=0x18000004c
424 0x8000004c: addi   a2, a2, 4              # R[12] <- 0x00000004, pc_next=0x80000050
425 0x80000050: addi   a5, zero, 32           # R[15] <- 0x00000020, pc_next=0x80000054
426 0x80000054: bge    a2, a5, 0x80000064     # R[16] <- 0x80000058, pc_next=0x80000058
427 0x80000058: srl    a5, a0, a2             # R[15] <- 0x067205f4, pc_next=0x8000005c
428 0x8000005c: andi   a5, a5, 15             # R[15] <- 0x00000004, pc_next=0x80000060
429 0x80000060: bne    a1, a5, 0x8000004c     # R[13] <- 0x80000064, pc_next=0x18000004c
430 0x8000004c: addi   a2, a2, 4              # R[12] <- 0x00000008, pc_next=0x80000050
431 0x80000050: addi   a5, zero, 32           # R[15] <- 0x00000020, pc_next=0x80000054
432 0x80000054: bge    a2, a5, 0x80000064     # R[16] <- 0x80000058, pc_next=0x80000058
433 0x80000058: srl    a5, a0, a2             # R[15] <- 0x0067205f, pc_next=0x8000005c
434 0x8000005c: andi   a5, a5, 15             # R[15] <- 0x0000000f, pc_next=0x80000060
435 0x80000060: bne    a1, a5, 0x8000004c     # R[13] <- 0x80000064, pc_next=0x18000004c
436 0x8000004c: addi   a2, a2, 4              # R[12] <- 0x0000000c, pc_next=0x80000050
437 0x80000050: addi   a5, zero, 32           # R[15] <- 0x00000020, pc_next=0x80000054
438 0x80000054: bge    a2, a5, 0x80000064     # R[16] <- 0x80000058, pc_next=0x80000058
439 0x80000058: srl    a5, a0, a2             # R[15] <- 0x00067205, pc_next=0x8000005c
440 0x8000005c: andi   a5, a5, 15             # R[15] <- 0x00000005, pc_next=0x80000060
441 0x80000060: bne    a1, a5, 0x8000004c     # R[13] <- 0x80000064, pc_next=0x18000004c
442 0x8000004c: addi   a2, a2, 4              # R[12] <- 0x00000010, pc_next=0x80000050
443 0x80000050: addi   a5, zero, 32           # R[15] <- 0x00000020, pc_next=0x80000054
444 0x80000054: bge    a2, a5, 0x80000064     # R[16] <- 0x80000058, pc_next=0x80000058
445 0x80000058: srl    a5, a0, a2             # R[15] <- 0x00006720, pc_next=0x8000005c
446 0x8000005c: andi   a5, a5, 15             # R[15] <- 0x00000000, pc_next=0x80000060
447 0x80000060: bne    a1, a5, 0x8000004c     # R[13] <- 0x80000064, pc_next=0x18000004c
448 0x8000004c: addi   a2, a2, 4              # R[12] <- 0x00000014, pc_next=0x80000050
449 0x80000050: addi   a5, zero, 32           # R[15] <- 0x00000020, pc_next=0x80000054
450 0x80000054: bge    a2, a5, 0x80000064     # R[16] <- 0x80000058, pc_next=0x80000058
451 0x80000058: srl    a5, a0, a2             # R[15] <- 0x00000672, pc_next=0x8000005c
452 0x8000005c: andi   a5, a5, 15             # R[15] <- 0x00000002, pc_next=0x80000060
453 0x80000060: bne    a1, a5, 0x8000004c     # R[13] <- 0x80000064, pc_next=0x18000004c
454 0x8000004c: addi   a2, a2, 4              # R[12] <- 0x00000018, pc_next=0x80000050
455 0x80000050: addi   a5, zero, 32           # R[15] <- 0x00000020, pc_next=0x80000054
456 0x80000054: bge    a2, a5, 0x80000064     # R[16] <- 0x80000058, pc_next=0x80000058
457 0x80000058: srl    a5, a0, a2             # R[15] <- 0x00000067, pc_next=0x8000005c
458 0x8000005c: andi   a5, a5, 15             # R[15] <- 0x00000007, pc_next=0x80000060
459 0x80000060: bne    a1, a5, 0x8000004c     # R[13] <- 0x80000064, pc_next=0x18000004c
460 0x8000004c: addi   a2, a2, 4              # R[12] <- 0x0000001c, pc_next=0x80000050
461 0x80000050: addi   a5, zero, 32           # R[15] <- 0x00000020, pc_next=0x80000054
462 0x80000054: bge    a2, a5, 0x80000064     # R[16] <- 0x80000058, pc_next=0x80000058
463 0x80000058: srl    a5, a0, a2             # R[15] <- 0x00000006, pc_next=0x8000005c
464 0x8000005c: andi   a5, a5, 15             # R[15] <- 0x00000006, pc_next=0x80000060
465 0x80000060: bne    a1, a5, 0x8000004c     # R[13] <- 0x80000064, pc_next=0x18000004c
466 0x8000004c: addi   a2, a2, 4              # R[12] <- 0x00000020, pc_next=0x80000050
467 0x80000050: addi   a5, zero, 32           # R[15] <- 0x00000020, pc_next=0x80000054
468 0x80000054: bge    a2, a5, 0x80000064     # R[16] <- 0x80000058, pc_next=0x80000064
469 0x80000064: addi   a5, zero, 32           # R[15] <- 0x00000020, pc_next=0x80000068
470 0x80000068: blt    a2, a5, 0x8000003c     # R[21] <- 0x8000006c, pc_next=0x8000006c
471 0x8000006c: sll    a5, a1, a3             # R[15] <- 0x00900000, pc_next=0x80000070
472 0x80000070: add    a4, a4, a5             # R[14] <- 0x13900000, pc_next=0x80000074
473 0x80000074: addi   a3, a3, -4             # R[13] <- 0x00000010, pc_next=0x80000078
474 0x80000078: beq    zero, zero, 0x8000003c # R[5] <- 0x8000007c, pc_next=0x18000003c
475 0x8000003c: addi   a1, a1, 1              # R[11] <- 0x0000000a, pc_next=0x80000040
476 0x80000040: addi   a5, zero, 16           # R[15] <- 0x00000010, pc_next=0x80000044
477 0x80000044: bge    a1, a5, 0x8000007c     # R[24] <- 0x80000048, pc_next=0x80000048
478 0x80000048: addi   a2, zero, -4           # R[12] <- 0xfffffffc, pc_next=0x8000004c
479 0x8000004c: addi   a2, a2, 4              # R[12] <- 0x00000000, pc_next=0x80000050
480 0x80000050: addi   a5, zero, 32           # R[15] <- 0x00000020, pc_next=0x80000054
481 0x80000054: bge    a2, a5, 0x80000064     # R[16] <- 0x80000058, pc_next=0x80000058
482 0x80000058: srl    a5, a0, a2             # R[15] <- 0x67205f48, pc_next=0x8000005c
483 0x8000005c: andi   a5, a5, 15             # R[15] <- 0x00000008, pc_next=0x80000060
484 0x80000060: bne    a1, a5, 0x8000004c     # R[13] <- 0x80000064, pc_next=0x18000004c
485 0x8000004c: addi   a2, a2, 4              # R[12] <- 0x00000004, pc_next=0x80000050
486 0x80000050: addi   a5, zero, 32           # R[15] <- 0x00000020, pc_next=0x80000054
487 0x80000054: bge    a2, a5, 0x80000064     # R[16] <- 0x80000058, pc_next=0x80000058
488 0x80000058: srl    a5, a0, a2             # R[15] <- 0x067205f4, pc_next=0x8000005c
489 0x8000005c: andi   a5, a5, 15             # R[15] <- 0x00000004, pc_next=0x80000060
490 0x80000060: bne    a1, a5, 0x8000004c     # R[13] <- 0x80000064, pc_next=0x18000004c
491 0x8000004c: addi   a2, a2, 4              # R[12] <- 0x00000008, pc_next=0x80000050
492 0x80000050: addi   a5, zero, 32           # R[15] <- 0x00000020, pc_next=0x80000054
493 0x80000054: bge    a2, a5, 0x80000064     # R[16] <- 0x80000058, pc_next=0x80000058
494 0x80000058: srl    a5, a0, a2             # R[15] <- 0x0067205f, pc_next=0x8000005c
495 0x8000005c: andi   a5, a5, 15             # R[15] <- 0x0000000f, pc_next=0x80000060
496 0x80000060: bne    a1, a5, 0x8000004c     # R[13] <- 0x80000064, pc_next=0x18000004c
497 0x8000004c: addi   a2, a2, 4              # R[12] <- 0x0000000c, pc_next=0x80000050
498 0x80000050: addi   a5, zero, 32           # R[15] <- 0x00000020, pc_next=0x80000054
499 0x80000054: bge    a2, a5, 0x80000064     # R[16] <- 0x80000058, pc_next=0x80000058
500 0x80000058: srl    a5, a0, a2             # R[15] <- 0x00067205, pc_next=0x8000005c
501 0x8000005c: andi   a5, a5, 15             # R[15] <- 0x00000005, pc_next=0x80000060
502 0x80000060: bne    a1, a5, 0x8000004c     # R[13] <- 0x80000064, pc_next=0x18000004c
503 0x8000004c: addi   a2, a2, 4              # R[12] <- 0x00000010, pc_next=0x80000050
504 0x80000050: addi   a5, zero, 32           # R[15] <- 0x00000020, pc_next=0x80000054
505 0x80000054: bge    a2, a5, 0x80000064     # R[16] <- 0x80000058, pc_next=0x80000058
506 0x80000058: srl    a5, a0, a2             # R[15] <- 0x00006720, pc_next=0x8000005c
507 0x8000005c: andi   a5, a5, 15             # R[15] <- 0x00000000, pc_next=0x80000060
508 0x80000060: bne    a1, a5, 0x8000004c     # R[13] <- 0x80000064, pc_next=0x18000004c
509 0x8000004c: addi   a2, a2, 4              # R[12] <- 0x00000014, pc_next=0x80000050
510 0x80000050: addi   a5, zero, 32           # R[15] <- 0x00000020, pc_next=0x80000054
511 0x80000054: bge    a2, a5, 0x80000064     # R[16] <- 0x80000058, pc_next=0x80000058
512 0x80000058: srl    a5, a0, a2             # R[15] <- 0x00000672, pc_next=0x8000005c
513 0x8000005c: andi   a5, a5, 15             # R[15] <- 0x00000002, pc_next=0x80000060
514 0x80000060: bne    a1, a5, 0x8000004c     # R[13] <- 0x80000064, pc_next=0x18000004c
